Код ТЕРСОН-МО;Наименование территории;Субъект РФ;Численность населения, в среднем за 2015-2022 гг.;Города федерального значения;Административные центры регионов;Прочие городские округа;Муниципальные округа;Муниципальные районы;Эксклавы;Северный Кавказ;Дальний Восток;Арктическая зона;Крайний Север;Приграничные территории;Коэффициент миграционной подвижности, ‰, 2015-2022 гг.;Коэффициент миграционного прироста, ‰, 2015-2022 гг.;Доля миграционного оборота внутри региона, %, 2015-2022 гг.;Доля миграционного оборота между регионами, %, 2015-2022 гг.;Доля миграционного оборота между странами, %, 2015-2022 гг.;Доля женщин среди мигрантов, %, 2015-2022 гг.;Средний возраст мигранта, лет, 2015-2022 гг.;Доля населения 65+ среди мигрантов, %, 2015-2022 гг.;Тип по приросту (убыли), 2015-2022 гг.;Крупнейшее направление миграции, webcensus.ru;Доля Москвы в потоках в Москву и СПб, %, webcensus.ru;Доля Москвы и СПб в исходящих потоках, %, webcensus.ru;Виртуальный миграционный прирост на 100 пользователей, webcensus.ru;Крупнейшее направление миграции, VK.com, 2022 г.;Доля Москвы в потоках в Москву и СПб, %, VK.com, 2022 г.;Расстояние до административного центра, км;Отношение зарплаты к медианной (без МСП), %, 2015-2022 гг.;Масштаб локальной экономики (без МСП), %, 2015-2022 гг.
8064000000;Муниципальный район Кушнаренковский район;Республика Башкортостан;26812;0;0;0;0;1;0;0;0;0;0;0;66.6;-5.1;78.6;15.5;5.9;54.6;32.2;7.4;тип 8   - - -;столица своего региона;85.7;2.0;-13.3;столица своего региона;71.4;55;92;0.3
8064100000;Муниципальный район Мелеузовский район;Республика Башкортостан;82902;0;0;0;0;1;0;0;0;0;0;0;59.3;-7.4;66.0;28.6;5.4;53.8;30.1;5.0;тип 4   - - +;столица своего региона;61.4;10.8;-2.7;столица своего региона;63.6;184;95;4.4
8064200000;Муниципальный район Мечетлинский район;Республика Башкортостан;22942;0;0;0;0;1;0;0;0;0;0;0;89.3;-7.8;55.4;42.2;2.4;55.3;29.7;5.1;тип 4   - - +;столица своего региона;81.0;5.2;-8.3;столица своего региона;77.8;194;89;0.2
8064300000;Муниципальный район Мишкинский район;Республика Башкортостан;22541;0;0;0;0;1;0;0;0;0;0;0;95.9;-13.6;78.6;20.2;1.2;55.2;26.9;4.1;тип 8   - - -;столица своего региона;63.6;3.7;-9.6;не столица в своем регионе;66.7;95;90;0.1
8064400000;Муниципальный район Миякинский район;Республика Башкортостан;24965;0;0;0;0;1;0;0;0;0;0;0;103.8;-12.4;72.8;20.8;6.4;53.3;27.8;3.9;тип 4   - - +;столица своего региона;80.0;3.6;-10.3;столица своего региона;96.2;150;86;0.3
8064500000;Муниципальный район Нуримановский район;Республика Башкортостан;20410;0;0;0;0;1;0;0;0;0;0;0;82.8;-4.2;77.5;16.0;6.5;52.9;31.2;5.9;тип 4   - - +;столица своего региона;64.7;3.6;-19.8;столица своего региона;64.3;95;89;0.5
8064700000;Муниципальный район Салаватский район;Республика Башкортостан;24164;0;0;0;0;1;0;0;0;0;0;0;83.4;-11.2;61.2;37.1;1.7;54.0;27.5;3.7;тип 4   - - +;столица своего региона;78.9;3.8;-5.0;столица своего региона;88.9;152;103;0.6
8064800000;Муниципальный район Стерлибашевский район;Республика Башкортостан;17707;0;0;0;0;1;0;0;0;0;0;0;96.4;-7.0;77.2;19.1;3.7;53.1;28.8;5.1;тип 4   - - +;не столица в своем регионе;69.4;4.7;-6.8;столица своего региона;69.2;150;88;0.2
8064900000;Муниципальный район Стерлитамакский район;Республика Башкортостан;44639;0;0;0;0;1;0;0;0;0;0;0;102.1;8.2;80.1;16.9;3.1;52.1;29.8;4.6;тип 3   + - +;не столица в своем регионе;76.5;2.4;-16.2;столица своего региона;71.4;135;99;2.1
8065000000;Муниципальный район Татышлинский район;Республика Башкортостан;22373;0;0;0;0;1;0;0;0;0;0;0;79.4;-11.2;53.7;44.9;1.4;55.9;27.8;5.3;тип 8   - - -;столица своего региона;77.6;8.8;-5.4;столица своего региона;100.0;169;91;2.0
8065100000;Муниципальный район Туймазинский район;Республика Башкортостан;131842;0;0;0;0;1;0;0;0;0;0;0;91.1;-0.3;66.9;22.2;10.9;52.5;29.7;4.7;тип 3   + - +;столица своего региона;68.7;9.8;-2.1;столица своего региона;68.4;133;112;6.1
8065200000;Муниципальный район Уфимский район;Республика Башкортостан;97119;0;0;0;0;1;0;0;0;0;0;0;114.2;35.7;75.1;12.6;12.3;48.9;33.0;5.7;тип 1   + + +;столица своего региона;69.3;4.6;-10.3;столица своего региона;66.3;17;160;12.5
8065300000;Муниципальный район Учалинский район;Республика Башкортостан;70579;0;0;0;0;1;0;0;0;0;0;0;98.0;-4.2;57.1;41.8;1.1;53.5;29.1;4.7;тип 8   - - -;столица своего региона;70.7;8.2;-2.9;столица своего региона;61.3;224;126;12.7
8065400000;Муниципальный район Федоровский район;Республика Башкортостан;16605;0;0;0;0;1;0;0;0;0;0;0;102.5;-9.6;79.6;18.7;1.8;53.5;30.6;7.1;тип 4   - - +;столица своего региона;69.7;5.2;-11.4;столица своего региона;71.4;187;89;0.1
8065500000;Муниципальный район Хайбуллинский район;Республика Башкортостан;30815;0;0;0;0;1;0;0;0;0;0;0;75.2;-12.5;62.7;35.8;1.5;54.0;26.2;2.4;тип 4   - - +;столица своего региона;69.7;6.0;-5.6;столица своего региона;70.8;336;120;2.7
8065600000;Муниципальный район Чекмагушевский район;Республика Башкортостан;28521;0;0;0;0;1;0;0;0;0;0;0;81.3;-4.9;78.9;17.0;4.1;53.4;29.2;5.3;тип 4   - - +;столица своего региона;75.0;4.4;-7.2;столица своего региона;90.0;92;94;1.3
8065700000;Муниципальный район Чишминский район;Республика Башкортостан;51965;0;0;0;0;1;0;0;0;0;0;0;93.5;-2.3;65.3;16.3;18.4;45.4;32.1;5.7;тип 4   - - +;столица своего региона;81.8;7.4;-4.2;столица своего региона;72.0;44;109;5.1
8065800000;Муниципальный район Шаранский район;Республика Башкортостан;20122;0;0;0;0;1;0;0;0;0;0;0;93.8;-16.0;74.3;20.4;5.3;54.2;28.3;4.5;тип 8   - - -;столица своего региона;79.1;11.8;-4.2;столица своего региона;80.9;120;105;0.2
8065900000;Муниципальный район Янаульский район;Республика Башкортостан;44368;0;0;0;0;1;0;0;0;0;0;0;59.6;-5.8;47.0;50.0;3.0;53.6;29.9;5.9;тип 4   - - +;не столица в своем регионе;73.4;7.3;-4.3;столица своего региона;81.7;172;109;1.5
8070100000;Городской округ г Уфа;Республика Башкортостан;1148432;0;1;0;0;0;0;0;0;0;0;0;55.9;3.5;61.7;26.6;11.7;51.4;29.5;4.3;тип 1   + + +;Москва;70.4;25.9;1.7;не столица в своем регионе;65.7;0;160;364.8
8070300000;Городской округ г Агидель;Республика Башкортостан;14876;0;0;1;0;0;0;0;0;0;0;0;114.2;-16.8;66.8;32.6;0.6;53.5;30.8;5.2;тип 4   - - +;не столица в своем регионе;82.8;7.0;-4.5;столица своего региона;79.4;181;109;0.3
8072300000;Городской округ г Кумертау;Республика Башкортостан;63789;0;0;1;0;0;0;0;0;0;0;0;70.4;-2.6;57.8;39.1;3.1;51.7;29.3;4.9;тип 4   - - +;столица своего региона;56.2;15.3;-3.3;столица своего региона;49.7;219;106;5.9
8072700000;Городской округ г Нефтекамск;Республика Башкортостан;140369;0;0;1;0;0;0;0;0;0;0;0;66.2;5.0;59.3;37.7;3.0;54.4;29.4;5.1;тип 3   + - +;столица своего региона;72.9;13.1;-0.2;столица своего региона;80.9;185;119;16.9
8073500000;Городской округ г Октябрьский;Республика Башкортостан;114380;0;0;1;0;0;0;0;0;0;0;0;55.7;2.0;41.7;48.3;9.9;50.9;30.7;6.4;тип 3   + - +;столица своего региона;61.9;11.6;-2.9;столица своего региона;65.8;163;123;10.9
8073900000;Городской округ г Салават;Республика Башкортостан;151476;0;0;1;0;0;0;0;0;0;0;0;49.0;-3.3;53.3;36.0;10.6;53.0;30.7;5.7;тип 8   - - -;столица своего региона;63.9;16.3;-2.1;столица своего региона;64.0;152;142;82.0
8074300000;Городской округ г Сибай;Республика Башкортостан;60160;0;0;1;0;0;0;0;0;0;0;0;70.6;-5.4;53.3;45.4;1.4;55.1;29.0;4.0;тип 4   - - +;не столица в другом регионе;69.8;8.0;-2.1;не столица в другом регионе;62.7;286;113;3.7
8074500000;Городской округ г Стерлитамак;Республика Башкортостан;278926;0;0;1;0;0;0;0;0;0;0;0;49.2;-0.8;63.0;32.9;4.1;54.2;28.7;4.1;тип 3   + - +;столица своего региона;64.1;16.1;-0.2;столица своего региона;64.4;123;118;38.1
8860400000;Волжский муниципальный район;Республика Марий Эл;21384;0;0;0;0;1;0;0;0;0;0;0;34.3;-4.8;30.4;66.5;3.1;55.3;28.7;3.5;тип 4   - - +;не столица в своем регионе;75.0;9.3;-10.9;столица своего региона;62.5;76;91;0.3
8860800000;Горномарийский муниципальный район;Республика Марий Эл;21459;0;0;0;0;1;0;0;0;0;0;0;53.0;-9.2;47.2;51.3;1.4;57.2;27.8;4.3;тип 4   - - +;не столица в своем регионе;86.2;7.9;-21.2;столица своего региона;78.6;93;62;0.2
8861200000;Звениговский муниципальный район;Республика Марий Эл;40992;0;0;0;0;1;0;0;0;0;0;0;58.1;-6.7;49.0;49.3;1.7;56.4;30.6;7.0;тип 4   - - +;столица своего региона;72.3;11.2;-8.3;столица своего региона;72.5;50;103;7.0
8861600000;Килемарский муниципальный район;Республика Марий Эл;11858;0;0;0;0;1;0;0;0;0;0;0;66.5;-7.4;61.9;32.0;6.1;56.9;27.4;4.1;тип 4   - - +;столица своего региона;80.6;6.4;-14.3;столица своего региона;100.0;60;78;0.1
8862000000;Куженерский муниципальный район;Республика Марий Эл;12535;0;0;0;0;1;0;0;0;0;0;0;81.2;-16.5;73.7;25.7;0.7;58.6;24.8;2.7;тип 4   - - +;столица своего региона;85.7;7.4;-14.3;столица своего региона;42.9;64;79;2.9
8862400000;Мари-Турекский муниципальный район;Республика Марий Эл;19006;0;0;0;0;1;0;0;0;0;0;0;64.1;-15.8;63.8;35.7;0.6;57.5;27.8;3.8;тип 8   - - -;столица своего региона;86.4;8.5;-15.7;столица своего региона;70.0;117;70;0.3
8862800000;Медведевский муниципальный район;Республика Марий Эл;67651;0;0;0;0;1;0;0;0;0;0;0;64.4;-4.2;72.4;25.3;2.2;56.7;28.7;4.3;тип 8   - - -;столица своего региона;75.9;4.5;-42.8;столица своего региона;73.5;19;93;4.5
